År;Församlings-kod;Kommun;Församling;Summa, inkl. kyrkoavgift;Summa, exkl. kyrkoavgift;Kommunal-skatt;Landstings-skatt;Begravnings-avgift;Kyrkoavgift
2021;114;UPPLANDS VÄSBY;EDS FÖRSAMLING;32.638;31.753;19.42;12.08;0.253;0.885
2021;114;UPPLANDS VÄSBY;FRESTA FÖRSAMLING;32.548;31.753;19.42;12.08;0.253;0.795
2021;114;UPPLANDS VÄSBY;HAMMARBY FÖRSAMLING;32.588;31.753;19.42;12.08;0.253;0.835
2021;115;VALLENTUNA;VALLENTUNA FÖRSAMLING;32.168;31.333;19.00;12.08;0.253;0.835
2021;115;VALLENTUNA;ÖSSEBY FÖRSAMLING;32.473;31.333;19.00;12.08;0.253;1.14
2021;117;ÖSTERÅKER;LJUSTERÖ-KULLA FÖRSAMLING;30.068;29.333;17.00;12.08;0.253;0.735
2021;117;ÖSTERÅKER;ÖSTERÅKER-ÖSTRA RYDS FÖRSAMLING;30.068;29.333;17.00;12.08;0.253;0.735
2021;120;VÄRMDÖ;DJURÖ, MÖJA OCH NÄMDÖ FÖRSAMLING;32.678;31.513;19.18;12.08;0.253;1.165
2021;120;VÄRMDÖ;GUSTAVSBERG-INGARÖ FÖRSAMLING;32.378;31.513;19.18;12.08;0.253;0.865
2021;120;VÄRMDÖ;VÄRMDÖ FÖRSAMLING;32.378;31.513;19.18;12.08;0.253;0.865
2021;123;JÄRFÄLLA;JÄRFÄLLA FÖRSAMLING;32.168;31.483;19.15;12.08;0.253;0.685
2021;125;EKERÖ;ADELSÖ-MUNSÖ FÖRSAMLING;32.518;31.583;19.25;12.08;0.253;0.935
2021;125;EKERÖ;EKERÖ FÖRSAMLING;32.518;31.583;19.25;12.08;0.253;0.935
2021;125;EKERÖ;FÄRINGSÖ FÖRSAMLING;32.568;31.583;19.25;12.08;0.253;0.985
2021;125;EKERÖ;LOVÖ FÖRSAMLING;32.518;31.583;19.25;12.08;0.253;0.935
2021;126;HUDDINGE;FLEMINGSBERGS FÖRSAMLING;32.818;32.103;19.77;12.08;0.253;0.715
2021;126;HUDDINGE;HUDDINGE FÖRSAMLING;32.818;32.103;19.77;12.08;0.253;0.715
2021;126;HUDDINGE;S:T MIKAELS FÖRSAMLING;32.818;32.103;19.77;12.08;0.253;0.715
2021;126;HUDDINGE;TRÅNGSUND-SKOGÅS FÖRSAMLING;32.818;32.103;19.77;12.08;0.253;0.715
2021;127;BOTKYRKA;BOTKYRKA FÖRSAMLING;33.418;32.483;20.15;12.08;0.253;0.935
2021;128;BOTKYRKA;GRÖDINGE FÖRSAMLING;33.493;32.483;20.15;12.08;0.253;1.01
2021;128;SALEM;SALEMS FÖRSAMLING;32.842;32.003;19.67;12.08;0.253;0.839
2021;136;HANINGE;DALARÖ-ORNÖ-UTÖ FÖRSAMLING;32.858;32.013;19.68;12.08;0.253;0.845
2021;136;HANINGE;VÄSTERHANINGE-MUSKÖ FÖRSAMLING;32.858;32.013;19.68;12.08;0.253;0.845
2021;136;HANINGE;ÖSTERHANINGE FÖRSAMLING;32.858;32.013;19.68;12.08;0.253;0.845
2021;138;TYRESÖ;TYRESÖ FÖRSAMLING;32.898;32.083;19.75;12.08;0.253;0.815
2021;139;UPPLANDS-BRO;BRO FÖRSAMLING;32.873;31.933;19.60;12.08;0.253;0.94
2021;139;UPPLANDS-BRO;KUNGSÄNGEN-VÄSTRA RYDS FÖRSAMLING;32.813;31.933;19.60;12.08;0.253;0.88
2021;140;NYKVARN;TURINGE-TAXINGE FÖRSAMLING;33.373;32.303;19.97;12.08;0.253;1.07
2021;160;TÄBY;TÄBY FÖRSAMLING;30.658;29.883;17.55;12.08;0.253;0.775
2021;162;DANDERYD;DANDERYDS FÖRSAMLING;31.808;31.083;18.75;12.08;0.253;0.725
2021;163;SOLLENTUNA;SOLLENTUNA FÖRSAMLING;31.248;30.453;18.12;12.08;0.253;0.795
2021;180;STOCKHOLM;ADOLF FREDRIKS FÖRSAMLING;30.99;29.885;17.74;12.08;0.065;1.105
2021;180;STOCKHOLM;BROMMA FÖRSAMLING;30.60;29.885;17.74;12.08;0.065;0.715
2021;180;STOCKHOLM;BRÄNNKYRKA FÖRSAMLING;30.64;29.885;17.74;12.08;0.065;0.755
2021;180;STOCKHOLM;ENGELBREKTS FÖRSAMLING;30.67;29.885;17.74;12.08;0.065;0.785
2021;180;STOCKHOLM;ENSKEDE-ÅRSTA FÖRSAMLING;30.68;29.885;17.74;12.08;0.065;0.795
2021;180;STOCKHOLM;FARSTA FÖRSAMLING;30.75;29.885;17.74;12.08;0.065;0.865
2021;180;STOCKHOLM;FINSKA FÖRSAMLINGEN;30.82;29.885;17.74;12.08;0.065;0.935
2021;180;STOCKHOLM;GUSTAV VASA FÖRSAMLING;30.86;29.885;17.74;12.08;0.065;0.975
2021;180;STOCKHOLM;HEDVIG ELEONORA FÖRSAMLING;30.62;29.885;17.74;12.08;0.065;0.735
2021;180;STOCKHOLM;HOVFÖRSAMLINGEN;30.685;29.885;17.74;12.08;0.065;0.80
2021;180;STOCKHOLM;HÄGERSTENS FÖRSAMLING;30.645;29.885;17.74;12.08;0.065;0.76
2021;180;STOCKHOLM;HÄSSELBY FÖRSAMLING;30.63;29.885;17.74;12.08;0.065;0.745
2021;180;STOCKHOLM;HÖGALIDS FÖRSAMLING;30.85;29.885;17.74;12.08;0.065;0.965
2021;180;STOCKHOLM;KATARINA FÖRSAMLING;30.705;29.885;17.74;12.08;0.065;0.82
2021;180;STOCKHOLM;MARIA MAGDALENA FÖRSAMLING;30.75;29.885;17.74;12.08;0.065;0.865
2021;180;STOCKHOLM;OSCARS FÖRSAMLING;30.60;29.885;17.74;12.08;0.065;0.715
2021;180;STOCKHOLM;SKARPNÄCKS FÖRSAMLING;30.765;29.885;17.74;12.08;0.065;0.88
2021;180;STOCKHOLM;SKÄRHOLMENS FÖRSAMLING;30.78;29.885;17.74;12.08;0.065;0.895
2021;180;STOCKHOLM;SOFIA FÖRSAMLING;30.71;29.885;17.74;12.08;0.065;0.825
2021;180;STOCKHOLM;SPÅNGA-KISTA FÖRSAMLING;30.66;29.885;17.74;12.08;0.065;0.775
2021;180;STOCKHOLM;S:T JOHANNES FÖRSAMLING;30.87;29.885;17.74;12.08;0.065;0.985
2021;180;STOCKHOLM;S:T MATTEUS FÖRSAMLING;30.55;29.885;17.74;12.08;0.065;0.665
2021;180;STOCKHOLM;STOCKHOLMS DOMKYRKOFÖRSAMLING;30.91;29.885;17.74;12.08;0.065;1.025
2021;180;STOCKHOLM;TYSKA S:TA GERTRUDS FÖRSAMLING;30.66;29.885;17.74;12.08;0.065;0.775
2021;180;STOCKHOLM;VANTÖRS FÖRSAMLING;30.68;29.885;17.74;12.08;0.065;0.795
2021;180;STOCKHOLM;VÄLLINGBY FÖRSAMLING;30.68;29.885;17.74;12.08;0.065;0.795
2021;180;STOCKHOLM;VÄSTERLEDS FÖRSAMLING;30.64;29.885;17.74;12.08;0.065;0.755
2021;180;STOCKHOLM;VÄSTERMALMS FÖRSAMLING;30.58;29.885;17.74;12.08;0.065;0.695
2021;181;SÖDERTÄLJE;ENHÖRNA FÖRSAMLING;33.373;32.483;20.15;12.08;0.253;0.89
2021;181;SÖDERTÄLJE;HÖLÖ-MÖRKÖ FÖRSAMLING;33.593;32.483;20.15;12.08;0.253;1.11
2021;181;SÖDERTÄLJE;SÖDERTÄLJE FÖRSAMLING;33.373;32.483;20.15;12.08;0.253;0.89
2021;181;SÖDERTÄLJE;VÅRDINGE FÖRSAMLING;33.553;32.483;20.15;12.08;0.253;1.07
2021;181;SÖDERTÄLJE;YTTERJÄRNA FÖRSAMLING;33.553;32.483;20.15;12.08;0.253;1.07
2021;181;SÖDERTÄLJE;ÖSTERTÄLJE FÖRSAMLING;33.373;32.483;20.15;12.08;0.253;0.89
2021;181;SÖDERTÄLJE;ÖVERJÄRNA FÖRSAMLING;33.553;32.483;20.15;12.08;0.253;1.07
2021;182;NACKA;BOO FÖRSAMLING;31.348;30.563;18.23;12.08;0.253;0.785
2021;182;NACKA;NACKA FÖRSAMLING;31.358;30.563;18.23;12.08;0.253;0.795
2021;182;NACKA;SALTSJÖBADENS FÖRSAMLING;31.438;30.563;18.23;12.08;0.253;0.875
2021;183;SUNDBYBERG;SUNDBYBERGS FÖRSAMLING;31.953;31.233;18.90;12.08;0.253;0.72
2021;184;SOLNA;SOLNA FÖRSAMLING;30.138;29.453;17.12;12.08;0.253;0.685
2021;186;LIDINGÖ;LIDINGÖ FÖRSAMLING;30.988;30.323;17.99;12.08;0.253;0.665
2021;187;VAXHOLM;VAXHOLMS FÖRSAMLING;32.958;32.113;19.78;12.08;0.253;0.845
2021;188;NORRTÄLJE;BLIDÖ FÖRSAMLING;33.113;32.053;19.72;12.08;0.253;1.06
2021;188;NORRTÄLJE;EDSBRO-UNUNGE FÖRSAMLING;33.243;32.053;19.72;12.08;0.253;1.19
2021;188;NORRTÄLJE;ESTUNA OCH SÖDERBY-KARLS FÖRSAMLING;33.113;32.053;19.72;12.08;0.253;1.06
2021;188;NORRTÄLJE;FASTERNA FÖRSAMLING;33.243;32.053;19.72;12.08;0.253;1.19
2021;188;NORRTÄLJE;FRÖTUNA FÖRSAMLING;33.113;32.053;19.72;12.08;0.253;1.06
2021;188;NORRTÄLJE;GOTTRÖRA FÖRSAMLING;33.243;32.053;19.72;12.08;0.253;1.19
2021;188;NORRTÄLJE;HUSBY, SKEDERIDS OCH RÖ FÖRSAMLING;33.243;32.053;19.72;12.08;0.253;1.19
2021;188;NORRTÄLJE;HÄVERÖ-EDEBO FÖRSAMLING;33.243;32.053;19.72;12.08;0.253;1.19
2021;188;NORRTÄLJE;LOHÄRADS FÖRSAMLING;33.113;32.053;19.72;12.08;0.253;1.06
2021;188;NORRTÄLJE;LÄNNA FÖRSAMLING;33.113;32.053;19.72;12.08;0.253;1.06
2021;188;NORRTÄLJE;NORRTÄLJE-MALSTA FÖRSAMLING;33.113;32.053;19.72;12.08;0.253;1.06
2021;188;NORRTÄLJE;NÄRTUNA FÖRSAMLING;33.243;32.053;19.72;12.08;0.253;1.19
2021;188;NORRTÄLJE;RIALA FÖRSAMLING;33.113;32.053;19.72;12.08;0.253;1.06
2021;188;NORRTÄLJE;RIMBO FÖRSAMLING;33.243;32.053;19.72;12.08;0.253;1.19
2021;188;NORRTÄLJE;ROSLAGSBRO-VÄTÖ FÖRSAMLING;33.113;32.053;19.72;12.08;0.253;1.06
2021;188;NORRTÄLJE;RÅDMANSÖ FÖRSAMLING;33.113;32.053;19.72;12.08;0.253;1.06
2021;188;NORRTÄLJE;VÄDDÖ FÖRSAMLING;33.113;32.053;19.72;12.08;0.253;1.06
2021;191;SIGTUNA;HUSBY-ÄRLINGHUNDRA FÖRSAMLING;33.263;32.333;20.00;12.08;0.253;0.93
2021;191;SIGTUNA;NORRSUNDA FÖRSAMLING;33.263;32.333;20.00;12.08;0.253;0.93
2021;191;SIGTUNA;SIGTUNA FÖRSAMLING;33.453;32.333;20.00;12.08;0.253;1.12
2021;191;SIGTUNA;SKEPPTUNA FÖRSAMLING;33.263;32.333;20.00;12.08;0.253;0.93
2021;191;SIGTUNA;VALSTA FÖRSAMLING;33.263;32.333;20.00;12.08;0.253;0.93
2021;192;NYNÄSHAMN;NYNÄSHAMNS FÖRSAMLING;33.073;32.183;19.85;12.08;0.253;0.89
2021;192;NYNÄSHAMN;SORUNDA FÖRSAMLING;32.973;32.183;19.85;12.08;0.253;0.79
2021;192;NYNÄSHAMN;ÖSMO-TORÖ FÖRSAMLING;33.253;32.183;19.85;12.08;0.253;1.07
2021;305;HÅBO;HÄGGEBY FÖRSAMLING;34.173;33.053;21.09;11.71;0.253;1.12
2021;305;HÅBO;KALMAR-YTTERGRANS FÖRSAMLING;34.173;33.053;21.09;11.71;0.253;1.12
2021;305;HÅBO;SKOKLOSTERS FÖRSAMLING;34.173;33.053;21.09;11.71;0.253;1.12
2021;305;HÅBO;ÖVERGRANS FÖRSAMLING;34.173;33.053;21.09;11.71;0.253;1.12
2021;319;ÄLVKARLEBY;ÄLVKARLEBY-SKUTSKÄRS FÖRSAMLING;35.783;34.653;22.69;11.71;0.253;1.13
2021;330;KNIVSTA;ALSIKE FÖRSAMLING;34.503;33.473;21.51;11.71;0.253;1.03
2021;330;KNIVSTA;HUSBY-LÅNGHUNDRA FÖRSAMLING;34.503;33.473;21.51;11.71;0.253;1.03
2021;330;KNIVSTA;KNIVSTA FÖRSAMLING;34.503;33.473;21.51;11.71;0.253;1.03
2021;330;KNIVSTA;LAGGA FÖRSAMLING;34.503;33.473;21.51;11.71;0.253;1.03
2021;330;KNIVSTA;VASSUNDA FÖRSAMLING;34.503;33.473;21.51;11.71;0.253;1.03
2021;330;KNIVSTA;ÖSTUNA FÖRSAMLING;34.503;33.473;21.51;11.71;0.253;1.03
2021;331;HEBY;ENÅKERS FÖRSAMLING;35.703;34.463;22.50;11.71;0.253;1.24
2021;331;HEBY;HARBO FÖRSAMLING;35.783;34.463;22.50;11.71;0.253;1.32
2021;331;HEBY;HUDDUNGE FÖRSAMLING;35.703;34.463;22.50;11.71;0.253;1.24
2021;331;HEBY;NORA FÖRSAMLING;35.703;34.463;22.50;11.71;0.253;1.24
2021;331;HEBY;VITTINGE FÖRSAMLING;35.733;34.463;22.50;11.71;0.253;1.27
2021;331;HEBY;VÄSTERLÖVSTA FÖRSAMLING;35.703;34.463;22.50;11.71;0.253;1.24
2021;331;HEBY;ÖSTERVÅLA FÖRSAMLING;35.783;34.463;22.50;11.71;0.253;1.32
2021;360;TIERP;HÅLLNÄS-ÖSTERLÖVSTA FÖRSAMLING;34.673;33.253;21.29;11.71;0.253;1.42
2021;360;TIERP;TIERP-SÖDERFORS FÖRSAMLING;34.733;33.253;21.29;11.71;0.253;1.48
2021;360;TIERP;TOLFTA FÖRSAMLING;34.673;33.253;21.29;11.71;0.253;1.42
2021;360;TIERP;VENDEL-TEGELSMORA FÖRSAMLING;34.803;33.253;21.29;11.71;0.253;1.55
2021;360;TIERP;VÄSTLANDS FÖRSAMLING;34.673;33.253;21.29;11.71;0.253;1.42
2021;380;UPPSALA;ALMUNGE FÖRSAMLING;34.263;33.103;21.14;11.71;0.253;1.16
2021;380;UPPSALA;BALINGSTA FÖRSAMLING;34.303;33.103;21.14;11.71;0.253;1.20
2021;380;UPPSALA;BJÖRKLINGE FÖRSAMLING;34.323;33.103;21.14;11.71;0.253;1.22
2021;380;UPPSALA;BÄLINGEBYGDENS FÖRSAMLING;34.253;33.103;21.14;11.71;0.253;1.15
2021;380;UPPSALA;DALBY FÖRSAMLING;34.303;33.103;21.14;11.71;0.253;1.20
2021;380;UPPSALA;DANMARK-FUNBO FÖRSAMLING;34.153;33.103;21.14;11.71;0.253;1.05
2021;380;UPPSALA;FARINGE FÖRSAMLING;34.263;33.103;21.14;11.71;0.253;1.16
2021;380;UPPSALA;GAMLA UPPSALA FÖRSAMLING;34.053;33.103;21.14;11.71;0.253;0.95
2021;380;UPPSALA;GOTTSUNDA FÖRSAMLING;34.053;33.103;21.14;11.71;0.253;0.95
2021;380;UPPSALA;HAGBY FÖRSAMLING;34.303;33.103;21.14;11.71;0.253;1.20
2021;380;UPPSALA;HELGA TREFALDIGHETS FÖRSAMLING;34.053;33.103;21.14;11.71;0.253;0.95
2021;380;UPPSALA;KNUTBY-BLADÅKERS FÖRSAMLING;34.263;33.103;21.14;11.71;0.253;1.16
2021;380;UPPSALA;LENA FÖRSAMLING;34.203;33.103;21.14;11.71;0.253;1.10
2021;380;UPPSALA;NORRA HAGUNDA FÖRSAMLING;34.373;33.103;21.14;11.71;0.253;1.27
2021;380;UPPSALA;RAMSTA FÖRSAMLING;34.303;33.103;21.14;11.71;0.253;1.20
2021;380;UPPSALA;RASBO-RASBOKILS FÖRSAMLING;34.423;33.103;21.14;11.71;0.253;1.32
2021;380;UPPSALA;SKUTTUNGE FÖRSAMLING;34.323;33.103;21.14;11.71;0.253;1.22
2021;380;UPPSALA;STAVBY FÖRSAMLING;34.423;33.103;21.14;11.71;0.253;1.32
2021;380;UPPSALA;TENSTA FÖRSAMLING;34.203;33.103;21.14;11.71;0.253;1.10
2021;380;UPPSALA;TUNA FÖRSAMLING;34.423;33.103;21.14;11.71;0.253;1.32
2021;380;UPPSALA;UPPSALA DOMKYRKOFÖRSAMLING;34.053;33.103;21.14;11.71;0.253;0.95
2021;380;UPPSALA;UPPSALA-NÄS FÖRSAMLING;34.303;33.103;21.14;11.71;0.253;1.20
2021;380;UPPSALA;VAKSALA FÖRSAMLING;34.053;33.103;21.14;11.71;0.253;0.95
2021;380;UPPSALA;VIKSTA FÖRSAMLING;34.323;33.103;21.14;11.71;0.253;1.22
2021;380;UPPSALA;VÄSTERÅKERS FÖRSAMLING;34.303;33.103;21.14;11.71;0.253;1.20
2021;380;UPPSALA;ÄRENTUNA FÖRSAMLING;34.203;33.103;21.14;11.71;0.253;1.10
2021;381;ENKÖPING;BOGLÖSA FÖRSAMLING;34.423;33.303;21.34;11.71;0.253;1.12
2021;381;ENKÖPING;ENKÖPINGS FÖRSAMLING;34.423;33.303;21.34;11.71;0.253;1.12
2021;381;ENKÖPING;FJÄRDHUNDRA FÖRSAMLING;34.713;33.303;21.34;11.71;0.253;1.41
2021;381;ENKÖPING;LAGUNDA FÖRSAMLING;34.783;33.303;21.34;11.71;0.253;1.48
2021;381;ENKÖPING;SPARRSÄTRA-BREDS FÖRSAMLING;34.423;33.303;21.34;11.71;0.253;1.12
2021;381;ENKÖPING;TILLINGE OCH SÖDRA ÅSUNDA FÖRSAMLING;34.423;33.303;21.34;11.71;0.253;1.12
2021;381;ENKÖPING;VECKHOLMS FÖRSAMLING;34.423;33.303;21.34;11.71;0.253;1.12
2021;381;ENKÖPING;VILLBERGA FÖRSAMLING;34.423;33.303;21.34;11.71;0.253;1.12
2021;382;ÖSTHAMMAR;ALUNDA FÖRSAMLING;35.143;33.653;21.69;11.71;0.253;1.49
2021;382;ÖSTHAMMAR;DANNEMORABYGDENS FÖRSAMLING;35.013;33.653;21.69;11.71;0.253;1.36
2021;382;ÖSTHAMMAR;EKEBY FÖRSAMLING;35.073;33.653;21.69;11.71;0.253;1.42
2021;382;ÖSTHAMMAR;FRÖSÅKERS FÖRSAMLING;34.923;33.653;21.69;11.71;0.253;1.27
2021;382;ÖSTHAMMAR;SKÄFTHAMMAR-HÖKHUVUDS FÖRSAMLING;35.073;33.653;21.69;11.71;0.253;1.42
2021;382;ÖSTHAMMAR;ÖREGRUND-GRÄSÖ FÖRSAMLING;34.923;33.653;21.69;11.71;0.253;1.27
2021;428;VINGÅKER;VÄSTRA VINGÅKERS FÖRSAMLING;34.793;33.753;22.67;10.83;0.253;1.04
2021;428;VINGÅKER;ÖSTERÅKERS FÖRSAMLING;34.793;33.753;22.67;10.83;0.253;1.04
2021;461;GNESTA;DAGA FÖRSAMLING;34.523;33.203;22.12;10.83;0.253;1.32
2021;461;GNESTA;FRUSTUNA FÖRSAMLING;34.493;33.203;22.12;10.83;0.253;1.29
2021;480;NYKÖPING;KILADALENS FÖRSAMLING;33.763;32.503;21.42;10.83;0.253;1.26
2021;480;NYKÖPING;NYKÖPINGS FÖRSAMLING;33.673;32.503;21.42;10.83;0.253;1.17
2021;480;NYKÖPING;RÖNÖ FÖRSAMLING;33.853;32.503;21.42;10.83;0.253;1.35
2021;480;NYKÖPING;STIGTOMTA-VRENA FÖRSAMLING;33.823;32.503;21.42;10.83;0.253;1.32
2021;480;NYKÖPING;TUNABERGS FÖRSAMLING;33.883;32.503;21.42;10.83;0.253;1.38
2021;480;NYKÖPING;TYSTBERGABYGDENS FÖRSAMLING;34.093;32.503;21.42;10.83;0.253;1.59
2021;481;OXELÖSUND;OXELÖSUNDS FÖRSAMLING;34.343;33.303;22.22;10.83;0.253;1.04
2021;482;FLEN;BETTNA FÖRSAMLING;34.713;33.353;22.27;10.83;0.253;1.36
2021;482;FLEN;DUNKER-LILLA MALMA FÖRSAMLING;34.613;33.353;22.27;10.83;0.253;1.26
2021;482;FLEN;FLEN, HELGESTA-HYLTINGE FÖRSAMLING;34.353;33.353;22.27;10.83;0.253;1.00
2021;482;FLEN;MELLÖSA FÖRSAMLING;34.823;33.353;22.27;10.83;0.253;1.47
2021;483;KATRINEHOLM;BJÖRKVIKS FÖRSAMLING;34.643;33.203;22.12;10.83;0.253;1.44
2021;483;KATRINEHOLM;KATRINEHOLMSBYGDENS FÖRSAMLING;34.253;33.203;22.12;10.83;0.253;1.05
2021;484;ESKILSTUNA;HUSBY-REKARNE FÖRSAMLING;34.123;33.103;22.02;10.83;0.253;1.02
2021;484;ESKILSTUNA;HÄLLBY FÖRSAMLING MED TUMBO OCH RÅBY;34.243;33.103;22.02;10.83;0.253;1.14
2021;484;ESKILSTUNA;KAFJÄRDENS FÖRSAMLING;34.043;33.103;22.02;10.83;0.253;0.94
2021;484;ESKILSTUNA;NÄSHULTA FÖRSAMLING;34.123;33.103;22.02;10.83;0.253;1.02
2021;484;ESKILSTUNA;S:T ANSGARS FÖRSAMLING;34.003;33.103;22.02;10.83;0.253;0.90
2021;484;ESKILSTUNA;S:T JOHANNES FÖRSAMLING;34.003;33.103;22.02;10.83;0.253;0.90
2021;484;ESKILSTUNA;STENKVISTA-ÄRLA FÖRSAMLING;34.333;33.103;22.02;10.83;0.253;1.23
2021;484;ESKILSTUNA;TORSHÄLLA FÖRSAMLING;34.043;33.103;22.02;10.83;0.253;0.94
2021;484;ESKILSTUNA;TUNAFORS FÖRSAMLING;34.003;33.103;22.02;10.83;0.253;0.90
2021;484;ESKILSTUNA;VÄSTRA REKARNE FÖRSAMLING;34.003;33.103;22.02;10.83;0.253;0.90
2021;486;STRÄNGNÄS;MARIEFREDS FÖRSAMLING;33.863;32.753;21.67;10.83;0.253;1.11
2021;486;STRÄNGNÄS;STALLARHOLMENS FÖRSAMLING;34.153;32.753;21.67;10.83;0.253;1.40
2021;486;STRÄNGNÄS;STRÄNGNÄS DOMKYRKOFÖRSAMLING MED ASP;33.773;32.753;21.67;10.83;0.253;1.02
2021;486;STRÄNGNÄS;VÅRFRUBERGA-HÄRADS FÖRSAMLING;34.173;32.753;21.67;10.83;0.253;1.42
2021;486;STRÄNGNÄS;ÅKER-LÄNNA FÖRSAMLING;34.043;32.753;21.67;10.83;0.253;1.29
2021;488;TROSA;TROSA FÖRSAMLING;33.653;32.683;21.60;10.83;0.253;0.97
2021;509;ÖDESHÖG;ÖDESHÖGS FÖRSAMLING;35.553;34.403;22.60;11.55;0.253;1.15
2021;512;YDRE;NORRA YDRE FÖRSAMLING;35.883;34.353;22.55;11.55;0.253;1.53
2021;512;YDRE;SUND-SVINHULTS FÖRSAMLING;35.883;34.353;22.55;11.55;0.253;1.53
2021;512;YDRE;VÄSTRA RYDS FÖRSAMLING;35.883;34.353;22.55;11.55;0.253;1.53
2021;513;KINDA;HORNS FÖRSAMLING;34.543;33.253;21.45;11.55;0.253;1.29
2021;513;KINDA;HYCKLINGE FÖRSAMLING;34.543;33.253;21.45;11.55;0.253;1.29
2021;513;KINDA;KISA FÖRSAMLING;34.543;33.253;21.45;11.55;0.253;1.29
2021;513;KINDA;RIMFORSA FÖRSAMLING;34.703;33.253;21.45;11.55;0.253;1.45
2021;513;KINDA;TIDERSRUMS FÖRSAMLING;34.543;33.253;21.45;11.55;0.253;1.29
2021;513;KINDA;VÄSTRA ENEBY FÖRSAMLING;34.543;33.253;21.45;11.55;0.253;1.29
2021;560;BOXHOLM;BOXHOLMS FÖRSAMLING;34.773;33.623;21.82;11.55;0.253;1.15
2021;561;ÅTVIDABERG;ÅTVIDS FÖRSAMLING;35.473;34.193;22.39;11.55;0.253;1.28
2021;562;FINSPÅNG;FINSPÅNGS FÖRSAMLING;35.003;33.953;22.15;11.55;0.253;1.05
2021;563;VALDEMARSVIK;RINGARUMS FÖRSAMLING;35.633;34.283;22.48;11.55;0.253;1.35
2021;563;VALDEMARSVIK;VALDEMARSVIKS FÖRSAMLING;35.633;34.283;22.48;11.55;0.253;1.35
2021;580;LINKÖPING;GOTTFRIDSBERGS FÖRSAMLING;33.143;32.003;20.20;11.55;0.253;1.14
2021;580;LINKÖPING;KÄRNA FÖRSAMLING;33.203;32.003;20.20;11.55;0.253;1.20
2021;580;LINKÖPING;LAMBOHOVS FÖRSAMLING;33.264;32.003;20.20;11.55;0.253;1.261
2021;580;LINKÖPING;LANDERYDS FÖRSAMLING;33.143;32.003;20.20;11.55;0.253;1.14
2021;580;LINKÖPING;LINKÖPINGS BERGA FÖRSAMLING;33.143;32.003;20.20;11.55;0.253;1.14
2021;580;LINKÖPING;LINKÖPINGS DOMKYRKOFÖRSAMLING;33.143;32.003;20.20;11.55;0.253;1.14
2021;580;LINKÖPING;LINKÖPINGS JOHANNELUNDS FÖRSAMLING;33.143;32.003;20.20;11.55;0.253;1.14
2021;580;LINKÖPING;LINKÖPINGS RYDS FÖRSAMLING;33.143;32.003;20.20;11.55;0.253;1.14
2021;580;LINKÖPING;LINKÖPINGS SKÄGGETORPS FÖRSAMLING;33.143;32.003;20.20;11.55;0.253;1.14
2021;580;LINKÖPING;LINKÖPINGS S:T LARS FÖRSAMLING;33.143;32.003;20.20;11.55;0.253;1.14
2021;580;LINKÖPING;NYKIL-GAMMALKILS FÖRSAMLING;33.264;32.003;20.20;11.55;0.253;1.261
2021;580;LINKÖPING;SKEDA FÖRSAMLING;33.264;32.003;20.20;11.55;0.253;1.261
2021;580;LINKÖPING;SLAKA FÖRSAMLING;33.264;32.003;20.20;11.55;0.253;1.261
2021;580;LINKÖPING;ULRIKA FÖRSAMLING;33.264;32.003;20.20;11.55;0.253;1.261
2021;580;LINKÖPING;VIKINGSTADS FÖRSAMLING;33.103;32.003;20.20;11.55;0.253;1.10
2021;580;LINKÖPING;VISTS FÖRSAMLING;33.423;32.003;20.20;11.55;0.253;1.42
2021;580;LINKÖPING;VRETA KLOSTERS FÖRSAMLING;33.213;32.003;20.20;11.55;0.253;1.21
2021;580;LINKÖPING;VÅRDNÄS FÖRSAMLING;33.423;32.003;20.20;11.55;0.253;1.42
2021;580;LINKÖPING;ÅKERBO FÖRSAMLING;33.263;32.003;20.20;11.55;0.253;1.26
2021;581;NORRKÖPING;JONSBERGS FÖRSAMLING;35.053;33.553;21.75;11.55;0.253;1.50
2021;581;NORRKÖPING;KOLMÅRDENS FÖRSAMLING;34.523;33.553;21.75;11.55;0.253;0.97
2021;581;NORRKÖPING;NORRKÖPINGS BORGS FÖRSAMLING;34.523;33.553;21.75;11.55;0.253;0.97
2021;581;NORRKÖPING;NORRKÖPINGS S:T JOHANNES FÖRSAMLING;34.523;33.553;21.75;11.55;0.253;0.97
2021;581;NORRKÖPING;NORRKÖPINGS S:T OLOFS FÖRSAMLING;34.523;33.553;21.75;11.55;0.253;0.97
2021;581;NORRKÖPING;VÄSTRA VIKBOLANDETS FÖRSAMLING;35.003;33.553;21.75;11.55;0.253;1.45
2021;581;NORRKÖPING;ÖSTRA HUSBY FÖRSAMLING;35.053;33.553;21.75;11.55;0.253;1.50
2021;582;SÖDERKÖPING;SÖDERKÖPING S:T ANNA FÖRSAMLING;34.398;32.983;21.18;11.55;0.253;1.415
2021;582;SÖDERKÖPING;ÖSTRA RYDS FÖRSAMLING;34.533;32.983;21.18;11.55;0.253;1.55
2021;583;MOTALA;ASKA FÖRSAMLING;34.703;33.503;21.70;11.55;0.253;1.20
2021;583;MOTALA;BORENSBERGS FÖRSAMLING;34.703;33.503;21.70;11.55;0.253;1.20
2021;583;MOTALA;FORNÅSA FÖRSAMLING;34.703;33.503;21.70;11.55;0.253;1.20
2021;583;MOTALA;GODEGÅRDS FÖRSAMLING;34.703;33.503;21.70;11.55;0.253;1.20
